cab_type,vendor_id,pickup_datetime,dropoff_datetime,rate_code_id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,congestion_surcharge,total_amount,payment_type,trip_type,pickup_location_id,dropoff_location_id
yellow,CMT,2018-01-01T00:06:37.000000Z,2018-01-01T00:27:35.000000Z,Standard rate,,,,,1,1.1,13.0,0.5,0.5,4.25,0.0,0.0,0.3,0.0,18.55,Card,na,161,234
yellow,VTS,2018-01-01T00:06:37.000000Z,2018-01-01T00:16:28.000000Z,Standard rate,,,,,1,1.83,8.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.8,Cash,na,43,233
yellow,CMT,2018-01-01T00:06:38.000000Z,2018-01-01T00:08:48.000000Z,Standard rate,,,,,1,0.5,4.0,0.5,0.5,1.3,0.0,0.0,0.3,0.0,6.600000000000,Card,na,140,262
yellow,VTS,2018-01-01T00:06:38.000000Z,2018-01-01T00:13:50.000000Z,Standard rate,,,,,5,1.51,7.5,0.5,0.5,1.76,0.0,0.0,0.3,0.0,10.56,Card,na,181,181
yellow,VTS,2018-01-01T00:06:39.000000Z,2018-01-01T00:12:43.000000Z,Standard rate,,,,,1,1.19,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,186,68
yellow,VTS,2018-01-01T00:06:39.000000Z,2018-01-01T00:24:21.000000Z,Standard rate,,,,,1,4.600000000000,17.0,0.5,0.5,3.66,0.0,0.0,0.3,0.0,21.96,Card,na,246,140
green,CMT,2018-01-01T00:06:40.000000Z,2018-01-01T00:15:55.000000Z,Standard rate,,,,,2,1.6,8.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.3,Cash,Street hail,177,37
green,VTS,2018-01-01T00:06:40.000000Z,2018-01-01T00:16:41.000000Z,Standard rate,,,,,1,1.95,9.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Cash,Street hail,40,97
yellow,CMT,2018-01-01T00:06:40.000000Z,2018-01-01T00:30:36.000000Z,Standard rate,,,,,1,2.5,16.0,0.5,0.5,3.45,0.0,0.0,0.3,0.0,20.75,Card,na,140,264
yellow,CMT,2018-01-01T00:06:40.000000Z,2018-01-01T00:10:42.000000Z,Standard rate,,,,,1,0.700000000000,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,141,236
green,VTS,2018-01-01T00:06:41.000000Z,2018-01-01T00:17:16.000000Z,Standard rate,,,,,1,2.23,9.5,0.5,0.5,2.16,0.0,0.0,0.3,0.0,12.96,Card,Street hail,25,17
green,VTS,2018-01-01T00:06:41.000000Z,2018-01-01T00:24:47.000000Z,Standard rate,,,,,1,4.14,16.0,0.5,0.5,3.46,0.0,0.0,0.3,0.0,20.76,Card,Street hail,181,79
yellow,CMT,2018-01-01T00:06:41.000000Z,2018-01-01T00:14:01.000000Z,Standard rate,,,,,1,0.8,6.5,0.5,0.5,1.55,0.0,0.0,0.3,0.0,9.35,Card,na,114,125
yellow,CMT,2018-01-01T00:06:41.000000Z,2018-01-01T00:25:31.000000Z,Standard rate,,,,,2,7.8,24.0,0.5,0.5,5.05,0.0,0.0,0.3,0.0,30.35,Card,na,229,255
yellow,VTS,2018-01-01T00:06:41.000000Z,2018-01-01T00:11:53.000000Z,Standard rate,,,,,6,0.91,5.5,0.5,0.5,1.0,0.0,0.0,0.3,0.0,7.8,Card,na,79,144
green,VTS,2018-01-01T00:06:43.000000Z,2018-01-01T00:20:53.000000Z,Standard rate,,,,,1,3.02,12.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,13.8,Cash,Street hail,36,49
yellow,CMT,2018-01-01T00:06:43.000000Z,2018-01-01T00:38:51.000000Z,Standard rate,,,,,1,21.8,58.0,0.5,0.5,10.0,0.0,0.0,0.3,0.0,69.3,Card,na,132,14
yellow,VTS,2018-01-01T00:06:43.000000Z,2018-01-01T00:16:58.000000Z,Standard rate,,,,,1,2.13,9.5,0.5,0.5,2.16,0.0,0.0,0.3,0.0,12.96,Card,na,43,140
yellow,VTS,2018-01-01T00:06:43.000000Z,2018-01-01T00:31:13.000000Z,Standard rate,,,,,4,1.99,15.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,16.8,Cash,na,79,186
yellow,VTS,2018-01-01T00:06:43.000000Z,2018-01-01T00:32:36.000000Z,Standard rate,,,,,2,3.95,18.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,19.3,Cash,na,90,239
yellow,CMT,2018-01-01T00:06:44.000000Z,2018-01-01T00:17:41.000000Z,Standard rate,,,,,1,2.4,9.5,0.5,0.5,2.15,0.0,0.0,0.3,0.0,12.950000000000,Card,na,36,255
yellow,CMT,2018-01-01T00:06:44.000000Z,2018-01-01T00:12:58.000000Z,Standard rate,,,,,1,1.3,6.5,0.5,0.5,1.95,0.0,0.0,0.3,0.0,9.75,Card,na,141,236
yellow,CMT,2018-01-01T00:06:44.000000Z,2018-01-01T00:50:28.000000Z,Nassay or Westchester,,,,,1,30.1,119.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,120.8,Cash,na,48,265
yellow,VTS,2018-01-01T00:06:44.000000Z,2018-01-01T00:28:23.000000Z,Standard rate,,,,,1,8.9,27.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,28.8,Cash,na,74,174
green,VTS,2018-01-01T00:06:45.000000Z,2018-01-01T00:18:41.000000Z,Standard rate,,,,,1,2.64,10.5,0.5,0.5,3.54,0.0,0.0,0.3,0.0,15.34,Card,Street hail,181,52
green,VTS,2018-01-01T00:06:45.000000Z,2018-01-01T00:35:20.000000Z,Standard rate,,,,,1,4.57,20.5,0.5,0.5,4.36,0.0,0.0,0.3,0.0,26.16,Card,Street hail,255,61
yellow,VTS,2018-01-01T00:06:45.000000Z,2018-01-01T00:16:40.000000Z,Standard rate,,,,,1,3.5,11.5,0.5,0.5,2.56,0.0,0.0,0.3,0.0,15.36,Card,na,237,74
yellow,CMT,2018-01-01T00:06:45.000000Z,2018-01-01T00:24:25.000000Z,Standard rate,,,,,4,3.6,14.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,15.8,Unknown,na,50,263
yellow,VTS,2018-01-01T00:06:45.000000Z,2018-01-01T00:13:59.000000Z,Standard rate,,,,,1,1.08,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,48,143
yellow,VTS,2018-01-01T00:06:45.000000Z,2018-01-01T00:16:25.000000Z,Standard rate,,,,,1,0.48,7.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.3,Cash,na,48,68
green,VTS,2018-01-01T00:06:46.000000Z,2018-01-01T00:14:49.000000Z,Standard rate,,,,,1,2.29,9.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Cash,Street hail,7,129
green,VTS,2018-01-01T00:06:46.000000Z,2018-01-01T00:12:51.000000Z,Standard rate,,,,,1,1.57,7.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.3,Cash,Street hail,181,257
yellow,CMT,2018-01-01T00:06:47.000000Z,2018-01-01T00:27:13.000000Z,Standard rate,,,,,1,6.100000000000,21.0,0.5,0.5,4.45,0.0,0.0,0.3,0.0,26.75,Card,na,68,75
yellow,VTS,2018-01-01T00:06:47.000000Z,2018-01-01T00:10:58.000000Z,Standard rate,,,,,2,0.42,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Card,na,238,238
yellow,VTS,2018-01-01T00:06:47.000000Z,2018-01-01T00:08:51.000000Z,Standard rate,,,,,1,0.23,3.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,4.8,Cash,na,50,50
yellow,CMT,2018-01-01T00:06:47.000000Z,2018-01-01T00:13:15.000000Z,Standard rate,,,,,4,1.3,7.0,0.5,0.5,1.49,0.0,0.0,0.3,0.0,9.790000000000,Card,na,113,79
yellow,VTS,2018-01-01T00:06:47.000000Z,2018-01-01T00:09:13.000000Z,Standard rate,,,,,1,0.470000000000,4.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.3,Cash,na,238,238
green,VTS,2018-01-01T00:06:48.000000Z,2018-01-01T00:09:12.000000Z,Standard rate,,,,,1,0.26,3.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,4.8,Cash,Street hail,129,82
green,VTS,2018-01-01T00:06:48.000000Z,2018-01-01T00:31:01.000000Z,Standard rate,,,,,1,2.780000000000,17.0,0.5,0.5,2.0,0.0,0.0,0.3,0.0,20.3,Card,Street hail,66,87
yellow,CMT,2018-01-01T00:06:48.000000Z,2018-01-01T00:20:03.000000Z,Standard rate,,,,,2,3.1,12.5,0.5,0.5,1.0,0.0,0.0,0.3,0.0,14.8,Card,na,142,236
yellow,VTS,2018-01-01T00:06:49.000000Z,2018-01-01T00:26:52.000000Z,Standard rate,,,,,1,6.560000000000,21.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,22.3,Cash,na,48,116
yellow,CMT,2018-01-01T00:06:49.000000Z,2018-01-01T00:13:33.000000Z,Standard rate,,,,,2,2.2,8.5,0.5,0.5,1.2,0.0,0.0,0.3,0.0,11.0,Card,na,41,236
yellow,CMT,2018-01-01T00:06:49.000000Z,2018-01-01T00:06:54.000000Z,Standard rate,,,,,4,0.4,2.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,3.800000000000,No Charge,na,68,68
yellow,VTS,2018-01-01T00:06:49.000000Z,2018-01-01T00:25:42.000000Z,Standard rate,,,,,2,0.950000000000,12.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,13.3,Cash,na,249,68
yellow,CMT,2018-01-01T00:06:49.000000Z,2018-01-01T00:35:38.000000Z,Standard rate,,,,,2,3.4,18.5,0.5,0.5,1.0,0.0,0.0,0.3,0.0,20.8,Card,na,87,234
yellow,CMT,2018-01-01T00:06:49.000000Z,2018-01-01T00:10:21.000000Z,Standard rate,,,,,1,0.8,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,142,142
yellow,VTS,2018-01-01T00:06:50.000000Z,2018-01-01T00:35:18.000000Z,Standard rate,,,,,1,5.45,21.5,0.5,0.5,6.84,0.0,0.0,0.3,0.0,29.64,Card,na,158,263
yellow,CMT,2018-01-01T00:06:50.000000Z,2018-01-01T00:26:10.000000Z,Standard rate,,,,,1,8.6,26.5,0.5,0.5,6.7,5.76,0.0,0.3,0.0,40.26,Card,na,138,238
yellow,VTS,2018-01-01T00:06:50.000000Z,2018-01-01T00:15:11.000000Z,Standard rate,,,,,1,1.67,8.0,0.5,0.5,1.86,0.0,0.0,0.3,0.0,11.16,Card,na,142,239
yellow,VTS,2018-01-01T00:06:50.000000Z,2018-01-01T00:13:20.000000Z,Standard rate,,,,,3,0.950000000000,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,244,243
yellow,CMT,2018-01-01T00:06:51.000000Z,2018-01-01T00:22:31.000000Z,Standard rate,,,,,2,2.800000000000,12.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,13.3,Cash,na,13,232
yellow,CMT,2018-01-01T00:06:51.000000Z,2018-01-01T00:38:06.000000Z,Standard rate,,,,,3,1.5,18.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,19.3,Cash,na,186,170
yellow,VTS,2018-01-01T00:06:51.000000Z,2018-01-01T00:15:04.000000Z,Standard rate,,,,,1,1.5,8.0,0.5,0.5,2.79,0.0,0.0,0.3,0.0,12.09,Card,na,43,262
yellow,CMT,2018-01-01T00:06:51.000000Z,2018-01-01T00:23:35.000000Z,Standard rate,,,,,4,1.1,11.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,12.3,Cash,na,164,90
yellow,VTS,2018-01-01T00:06:51.000000Z,2018-01-01T00:15:10.000000Z,Standard rate,,,,,1,0.950000000000,7.0,0.5,0.5,1.0,0.0,0.0,0.3,0.0,9.3,Card,na,142,142
yellow,CMT,2018-01-01T00:06:52.000000Z,2018-01-01T00:22:07.000000Z,Standard rate,,,,,1,2.4,11.5,0.5,0.5,5.0,0.0,0.0,0.3,0.0,17.8,Card,na,68,209
yellow,CMT,2018-01-01T00:06:52.000000Z,2018-01-01T00:21:23.000000Z,Standard rate,,,,,1,2.4,11.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,12.3,Cash,na,162,68
yellow,VTS,2018-01-01T00:06:52.000000Z,2018-01-01T00:08:43.000000Z,Standard rate,,,,,2,0.6,4.0,0.5,0.5,1.32,0.0,0.0,0.3,0.0,6.62,Card,na,239,238
yellow,CMT,2018-01-01T00:06:52.000000Z,2018-01-01T00:25:55.000000Z,Standard rate,,,,,2,3.0,14.0,0.5,0.5,3.800000000000,0.0,0.0,0.3,0.0,19.1,Card,na,231,107
yellow,CMT,2018-01-01T00:06:52.000000Z,2018-01-01T00:21:59.000000Z,Standard rate,,,,,1,0.5,10.0,0.5,0.5,2.25,0.0,0.0,0.3,0.0,13.55,Card,na,186,68
yellow,CMT,2018-01-01T00:06:52.000000Z,2018-01-01T00:25:14.000000Z,Standard rate,,,,,2,5.8,19.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,20.8,Cash,na,237,173
green,VTS,2018-01-01T00:06:53.000000Z,2018-01-01T00:22:57.000000Z,Standard rate,,,,,1,3.83,14.5,0.5,0.5,3.16,0.0,0.0,0.3,0.0,18.96,Card,Street hail,65,225
yellow,VTS,2018-01-01T00:06:53.000000Z,2018-01-01T00:13:13.000000Z,Standard rate,,,,,1,0.98,6.0,0.5,0.5,1.82,0.0,0.0,0.3,0.0,9.120000000000,Card,na,142,143
yellow,CMT,2018-01-01T00:06:53.000000Z,2018-01-01T00:15:51.000000Z,Standard rate,,,,,1,3.5,12.0,0.5,0.5,2.65,0.0,0.0,0.3,0.0,15.950000000000,Card,na,163,7
green,VTS,2018-01-01T00:06:54.000000Z,2018-01-01T00:13:29.000000Z,Standard rate,,,,,1,1.140000000000,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,Street hail,42,42
green,VTS,2018-01-01T00:06:54.000000Z,2018-01-01T00:08:43.000000Z,Standard rate,,,,,1,0.36,3.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,4.8,Cash,Street hail,41,74
yellow,CMT,2018-01-01T00:06:54.000000Z,2018-01-01T00:28:33.000000Z,Standard rate,,,,,1,1.900000000000,14.0,0.5,0.5,3.050000000000,0.0,0.0,0.3,0.0,18.35,Card,na,114,68
yellow,VTS,2018-01-01T00:06:54.000000Z,2018-01-01T00:28:07.000000Z,Standard rate,,,,,2,6.16,20.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,21.3,Cash,na,137,166
yellow,VTS,2018-01-01T00:06:54.000000Z,2018-01-01T00:18:25.000000Z,Standard rate,,,,,1,1.68,9.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Cash,na,246,158
yellow,CMT,2018-01-01T00:06:54.000000Z,2018-01-01T00:24:49.000000Z,Standard rate,,,,,1,3.9,15.5,0.5,0.5,7.0,0.0,0.0,0.3,0.0,23.8,Card,na,234,262
yellow,VTS,2018-01-01T00:06:55.000000Z,2018-01-01T00:10:28.000000Z,Standard rate,,,,,5,0.4,4.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.3,Cash,na,161,162
yellow,CMT,2018-01-01T00:06:55.000000Z,2018-01-01T00:37:19.000000Z,Standard rate,,,,,1,12.700000000000,38.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,39.300000000000,No Charge,na,161,89
yellow,CMT,2018-01-01T00:06:56.000000Z,2018-01-01T00:48:37.000000Z,Standard rate,,,,,3,2.5,24.0,0.5,0.5,5.05,0.0,0.0,0.3,0.0,30.35,Card,na,158,170
yellow,VTS,2018-01-01T00:06:56.000000Z,2018-01-01T00:11:41.000000Z,Standard rate,,,,,1,0.77,5.0,0.5,0.5,1.26,0.0,0.0,0.3,0.0,7.560000000000,Card,na,170,107
yellow,CMT,2018-01-01T00:06:56.000000Z,2018-01-01T00:24:20.000000Z,Standard rate,,,,,1,3.2,14.0,0.5,0.5,4.55,0.0,0.0,0.3,0.0,19.85,Card,na,144,229
yellow,CMT,2018-01-01T00:06:56.000000Z,2018-01-01T00:11:30.000000Z,Standard rate,,,,,1,0.8,5.5,0.5,0.5,1.7,0.0,0.0,0.3,0.0,8.5,Card,na,236,262
yellow,CMT,2018-01-01T00:06:56.000000Z,2018-01-01T00:18:52.000000Z,Standard rate,,,,,1,1.8,9.5,0.5,0.5,2.15,0.0,0.0,0.3,0.0,12.950000000000,Card,na,148,125
yellow,CMT,2018-01-01T00:06:56.000000Z,2018-01-01T00:12:08.000000Z,Standard rate,,,,,1,1.6,6.5,0.5,0.5,1.95,0.0,0.0,0.3,0.0,9.75,Card,na,263,229
yellow,CMT,2018-01-01T00:06:57.000000Z,2018-01-01T00:33:48.000000Z,Standard rate,,,,,1,2.9,18.0,0.5,0.5,5.75,0.0,0.0,0.3,0.0,25.05,Card,na,234,143
yellow,VTS,2018-01-01T00:06:57.000000Z,2018-01-01T01:00:12.000000Z,Standard rate,,,,,1,7.73,35.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,36.800000000000,Cash,na,249,146
green,VTS,2018-01-01T00:06:58.000000Z,2018-01-01T00:08:52.000000Z,Standard rate,,,,,1,0.29,3.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,4.8,Cash,Street hail,7,7
yellow,VTS,2018-01-01T00:06:58.000000Z,2018-01-01T00:09:33.000000Z,Standard rate,,,,,3,0.38,4.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.3,Cash,na,247,42
yellow,CMT,2018-01-01T00:06:58.000000Z,2018-01-01T00:13:52.000000Z,Standard rate,,,,,1,2.1,8.0,0.5,0.5,2.300000000000,0.0,0.0,0.3,0.0,11.6,Card,na,143,24
yellow,CMT,2018-01-01T00:06:59.000000Z,2018-01-01T00:27:47.000000Z,Standard rate,,,,,1,2.9,15.0,0.5,0.5,3.260000000000,0.0,0.0,0.3,0.0,19.55,Card,na,90,229
yellow,VTS,2018-01-01T00:06:59.000000Z,2018-01-01T00:15:08.000000Z,Standard rate,,,,,1,1.81,8.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.3,Card,na,239,41
green,VTS,2018-01-01T00:07:00.000000Z,2018-01-01T00:13:00.000000Z,Standard rate,,,,,1,1.12,6.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.3,Cash,Street hail,173,56
yellow,CMT,2018-01-01T00:07:00.000000Z,2018-01-01T00:14:05.000000Z,Standard rate,,,,,1,1.400000000000,7.0,0.5,0.5,1.650000000000,0.0,0.0,0.3,0.0,9.950000000000,Card,na,236,237
yellow,VTS,2018-01-01T00:07:00.000000Z,2018-01-01T00:08:23.000000Z,Standard rate,,,,,6,0.44,3.5,0.5,0.5,0.96,0.0,0.0,0.3,0.0,5.76,Card,na,239,238
yellow,VTS,2018-01-01T00:07:00.000000Z,2018-01-01T00:23:25.000000Z,Standard rate,,,,,1,4.89,16.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,17.3,Cash,na,114,263
yellow,CMT,2018-01-01T00:07:01.000000Z,2018-01-01T00:11:24.000000Z,Standard rate,,,,,1,0.5,4.5,0.5,0.5,1.150000000000,0.0,0.0,0.3,0.0,6.95,Card,na,114,79
yellow,VTS,2018-01-01T00:07:01.000000Z,2018-01-01T00:10:51.000000Z,Standard rate,,,,,1,0.51,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Cash,na,50,48
green,VTS,2018-01-01T00:07:02.000000Z,2018-01-01T00:23:14.000000Z,Standard rate,,,,,2,4.43,15.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,16.8,Cash,Street hail,223,141
yellow,CMT,2018-01-01T00:07:02.000000Z,2018-01-01T00:16:16.000000Z,Standard rate,,,,,1,2.6,10.0,0.5,0.5,2.25,0.0,0.0,0.3,0.0,13.55,Card,na,170,262
yellow,VTS,2018-01-01T00:07:03.000000Z,2018-01-01T00:25:10.000000Z,Standard rate,,,,,2,1.58,12.0,0.5,0.5,2.66,0.0,0.0,0.3,0.0,15.96,Card,na,114,186
yellow,CMT,2018-01-01T00:07:04.000000Z,2018-01-01T00:09:57.000000Z,Standard rate,,,,,1,0.8,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Cash,na,264,264
green,VTS,2018-01-01T00:07:05.000000Z,2018-01-01T00:15:37.000000Z,Standard rate,,,,,1,1.47,7.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.8,Cash,Street hail,82,82
yellow,VTS,2018-01-01T00:07:05.000000Z,2018-01-01T00:15:51.000000Z,Standard rate,,,,,1,1.53,8.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.3,Cash,na,43,238
yellow,CMT,2018-01-01T00:07:05.000000Z,2018-01-01T00:09:42.000000Z,Standard rate,,,,,1,0.5,4.0,0.5,0.5,1.05,0.0,0.0,0.3,0.0,6.350000000000,Card,na,45,148
yellow,VTS,2018-01-01T00:07:05.000000Z,2018-01-01T00:30:37.000000Z,Standard rate,,,,,1,6.43,21.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,22.8,Cash,na,113,260
yellow,VTS,2018-01-01T00:07:05.000000Z,2018-01-01T00:17:32.000000Z,Standard rate,,,,,2,1.81,8.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.8,Cash,na,43,170
yellow,CMT,2018-01-01T00:07:06.000000Z,2018-01-01T00:09:20.000000Z,Standard rate,,,,,2,0.8,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Card,na,264,264
yellow,CMT,2018-01-01T00:07:06.000000Z,2018-01-01T00:24:18.000000Z,Standard rate,,,,,1,1.2,11.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,12.3,Cash,na,68,170
yellow,VTS,2018-01-01T00:07:06.000000Z,2018-01-01T00:09:03.000000Z,Standard rate,,,,,2,0.32,3.5,0.5,0.5,1.44,0.0,0.0,0.3,0.0,6.24,Card,na,170,233
yellow,CMT,2018-01-01T00:07:07.000000Z,2018-01-01T00:33:20.000000Z,Standard rate,,,,,1,1.5,16.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,17.3,Cash,na,43,170
yellow,VTS,2018-01-01T00:07:07.000000Z,2018-01-01T00:36:33.000000Z,Standard rate,,,,,2,1.660000000000,17.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,18.8,Cash,na,48,164
yellow,VTS,2018-01-01T00:07:07.000000Z,2018-01-01T00:14:35.000000Z,Standard rate,,,,,1,1.07,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,45,231
yellow,CMT,2018-01-01T00:07:08.000000Z,2018-01-01T00:17:08.000000Z,Standard rate,,,,,1,1.900000000000,9.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Cash,na,45,79
yellow,VTS,2018-01-01T00:07:08.000000Z,2018-01-01T00:25:40.000000Z,Standard rate,,,,,1,2.25,13.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,14.8,Cash,na,148,164
yellow,CMT,2018-01-01T00:07:08.000000Z,2018-01-01T00:47:13.000000Z,Standard rate,,,,,1,12.700000000000,40.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,41.800000000000,Cash,na,116,17
green,VTS,2018-01-01T00:07:09.000000Z,2018-01-01T00:35:19.000000Z,Standard rate,,,,,1,9.69,30.5,0.5,0.5,6.36,0.0,0.0,0.3,0.0,38.160000000000,Card,Street hail,181,237
yellow,VTS,2018-01-01T00:07:09.000000Z,2018-01-01T00:34:44.000000Z,Standard rate,,,,,5,3.39,18.5,0.5,0.5,3.96,0.0,0.0,0.3,0.0,23.76,Card,na,142,162
yellow,VTS,2018-01-01T00:07:09.000000Z,2018-01-01T00:18:56.000000Z,Standard rate,,,,,2,1.640000000000,9.5,0.5,0.5,2.16,0.0,0.0,0.3,0.0,12.96,Card,na,48,142
yellow,VTS,2018-01-01T00:07:09.000000Z,2018-01-01T00:21:07.000000Z,Standard rate,,,,,1,3.800000000000,14.0,0.5,0.5,4.59,0.0,0.0,0.3,0.0,19.89,Card,na,90,33
yellow,CMT,2018-01-01T00:07:10.000000Z,2018-01-01T00:37:04.000000Z,Standard rate,,,,,1,9.3,30.5,0.5,0.5,6.350000000000,0.0,0.0,0.3,0.0,38.15,Card,na,161,40
yellow,VTS,2018-01-01T00:07:10.000000Z,2018-01-01T00:13:58.000000Z,Standard rate,,,,,1,2.67,9.0,0.5,0.5,2.06,0.0,0.0,0.3,0.0,12.36,Card,na,79,141
green,VTS,2018-01-01T00:07:11.000000Z,2018-01-01T00:18:51.000000Z,Standard rate,,,,,1,2.280000000000,10.5,0.5,0.5,2.36,0.0,0.0,0.3,0.0,14.16,Card,Street hail,40,228
yellow,VTS,2018-01-01T00:07:11.000000Z,2018-01-01T00:17:55.000000Z,Standard rate,,,,,3,4.86,15.5,0.5,0.5,3.36,0.0,0.0,0.3,0.0,20.16,Card,na,263,42
yellow,VTS,2018-01-01T00:07:11.000000Z,2018-01-01T00:28:09.000000Z,Standard rate,,,,,1,4.28,17.0,0.5,0.5,3.66,0.0,0.0,0.3,0.0,21.96,Card,na,114,236
yellow,VTS,2018-01-01T00:07:11.000000Z,2018-01-01T00:08:46.000000Z,Standard rate,,,,,1,0.33,3.5,0.5,0.5,0.96,0.0,0.0,0.3,0.0,5.76,Card,na,229,229
yellow,VTS,2018-01-01T00:07:11.000000Z,2018-01-01T00:16:46.000000Z,Standard rate,,,,,1,0.68,7.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.8,Cash,na,90,68
green,VTS,2018-01-01T00:07:13.000000Z,2018-01-01T00:08:49.000000Z,Standard rate,,,,,1,0.19,3.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,4.3,Cash,Street hail,82,82
yellow,VTS,2018-01-01T00:07:13.000000Z,2018-01-01T00:24:44.000000Z,Standard rate,,,,,2,4.600000000000,17.0,0.5,0.5,3.66,0.0,0.0,0.3,0.0,21.96,Card,na,43,233
yellow,CMT,2018-01-01T00:07:14.000000Z,2018-01-01T00:16:31.000000Z,Standard rate,,,,,2,1.900000000000,8.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.8,Cash,na,48,239
yellow,VTS,2018-01-01T00:07:14.000000Z,2018-01-01T00:11:03.000000Z,Standard rate,,,,,5,0.48,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Cash,na,142,143
yellow,VTS,2018-01-01T00:07:14.000000Z,2018-01-01T00:24:00.000000Z,Standard rate,,,,,5,4.71,16.5,0.5,0.5,3.56,0.0,0.0,0.3,0.0,21.36,Card,na,263,226
yellow,VTS,2018-01-01T00:07:14.000000Z,2018-01-01T00:11:45.000000Z,Standard rate,,,,,2,0.76,5.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.8,Cash,na,142,239
yellow,CMT,2018-01-01T00:07:15.000000Z,2018-01-01T00:57:34.000000Z,Standard rate,,,,,1,2.6,28.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,29.3,Cash,na,48,161
yellow,CMT,2018-01-01T00:07:15.000000Z,2018-01-01T00:38:19.000000Z,Standard rate,,,,,1,2.9,20.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,21.3,Cash,na,79,48
yellow,VTS,2018-01-01T00:07:15.000000Z,2018-01-01T00:22:58.000000Z,Standard rate,,,,,5,2.21,12.0,0.5,0.5,1.0,0.0,0.0,0.3,0.0,14.3,Card,na,164,4
